City Name,Population,Area (sq. km),Smart Infrastructure Score,Energy Consumption,Public Transport Usage,Air Quality Index,Education Index,Healthcare Index,Employment Rate,Smart Grid Adoption,Waste Management Score,Internet Speed (Mbps),Safety Index,Cost of Living Index
City2468,282974,157.5,40.8,450.9,31.2,66.0,36.9,38.4,62.1,38.0,40.4,172.5,62.1,75.7
City2469,698479,147.6,43.0,582.2,51.1,44.1,54.0,54.4,68.9,41.3,53.5,261.2,31.0,65.8
City2470,200177,515.7,32.7,496.5,35.0,34.4,33.0,32.0,58.8,28.5,41.4,166.0,36.0,83.9
City2471,1205215,763.4,46.1,635.0,31.4,60.6,29.8,37.0,59.0,23.4,17.3,134.1,23.6,58.1
City2472,7344200,169.5,40.4,656.3,48.5,33.7,33.2,48.9,72.0,40.4,59.1,205.9,52.8,79.3
City2473,89287,55.5,56.8,519.8,37.0,39.0,39.5,44.6,56.5,33.0,46.7,263.8,35.9,48.5
City2474,38814,1129.3,51.5,404.1,57.1,43.5,59.2,60.1,69.1,45.7,45.5,294.0,35.3,85.1
City2475,410588,218.2,55.8,538.1,68.0,73.8,61.8,48.8,87.1,53.2,52.4,274.6,61.0,80.6
City2476,736885,1951.6,30.3,400.5,38.6,42.2,47.9,35.2,56.4,41.5,28.6,228.5,61.0,55.0
City2477,194227,50.0,35.1,476.7,53.2,44.3,35.0,39.3,71.7,32.2,56.0,155.7,23.4,70.3
City2478,2052491,309.4,50.4,474.2,55.1,64.2,52.4,42.5,77.7,47.8,34.6,200.7,39.5,63.2
City2479,41190,2446.3,24.9,701.6,34.2,27.9,26.7,30.0,64.5,25.9,35.1,136.6,22.0,60.6
City2480,707919,160.1,19.1,511.6,29.5,24.3,28.2,27.5,54.1,21.2,19.8,122.3,24.7,64.6
City2481,114897,186.7,26.5,769.2,41.5,64.4,29.5,26.8,54.7,27.3,54.7,138.2,37.1,85.1
City2482,2979091,348.8,32.0,523.3,51.6,39.9,29.9,28.2,59.1,40.8,38.7,179.3,59.5,47.3
City2483,4366714,125.1,34.0,492.3,35.1,55.3,33.2,29.8,65.8,44.5,53.7,158.9,62.0,46.7
City2484,91736,168.3,36.3,659.6,44.3,64.3,37.0,30.7,63.4,36.6,59.3,158.0,64.5,81.6
City2485,124320,163.1,39.1,534.6,54.4,57.0,50.3,44.7,63.4,34.6,50.3,284.0,26.9,62.2
City2486,893966,115.2,53.8,457.2,36.9,48.9,52.0,41.8,64.6,55.5,46.2,249.9,46.1,55.3
City2487,156063,1069.2,37.6,456.6,38.3,63.2,42.5,28.9,60.4,32.7,39.7,166.6,36.1,78.5
City2488,251808,425.5,13.4,564.1,37.3,44.4,17.1,32.2,53.7,11.0,28.5,88.1,16.5,53.2
City2489,278046,330.5,10.3,549.7,10.5,15.4,27.8,9.6,42.8,8.8,4.2,122.5,13.4,82.6
City2490,18259,645.7,17.1,572.9,36.2,26.5,14.7,20.1,49.1,28.7,8.2,149.5,38.2,38.5
City2491,263188,178.2,39.9,471.9,31.7,31.2,38.7,32.2,61.4,33.7,48.5,145.2,33.1,56.7
City2492,102168,96.6,32.3,628.9,35.4,39.7,25.7,31.5,48.3,21.0,37.5,142.1,37.3,76.6
City2493,134541,118.7,30.1,560.1,48.5,34.5,35.8,44.5,59.0,35.1,41.3,224.2,23.3,47.2
City2494,2025009,245.2,35.8,823.0,32.3,31.8,28.1,22.0,53.4,27.2,19.1,107.7,32.2,64.9
City2495,46207,68.6,28.8,556.4,30.4,65.2,22.1,37.3,62.5,32.1,33.9,159.7,40.7,54.1
City2496,837760,134.2,17.3,812.8,21.5,25.2,14.4,13.1,55.3,26.6,37.0,101.0,25.2,46.2
City2497,181580,131.7,19.5,626.5,32.0,40.1,31.4,31.1,52.4,36.3,22.2,143.2,48.4,63.9
City2498,181377,3132.1,49.6,516.5,49.0,43.2,57.7,42.8,77.5,52.5,51.0,278.3,45.8,86.6
City2499,811403,50.0,55.8,300.7,40.5,52.3,52.2,52.1,72.3,45.9,67.7,285.2,67.5,54.2
City2500,431952,197.2,20.2,722.6,25.3,51.4,15.4,26.8,47.3,40.9,29.3,140.5,55.7,57.5
City2501,596514,1940.8,26.8,504.5,36.7,46.8,24.5,24.6,54.5,32.4,25.1,147.1,42.3,60.5
City2502,1040756,283.2,34.5,617.1,49.0,41.9,39.8,45.3,61.9,43.2,41.7,243.0,56.0,52.3
City2503,168749,604.3,62.2,486.4,57.0,78.9,76.2,68.8,80.3,52.4,87.7,336.2,72.5,65.3
City2504,113876,275.8,35.2,409.4,37.5,57.3,39.2,33.2,56.3,27.6,41.3,279.2,19.1,55.9
City2505,58734,109.9,21.2,810.9,37.1,38.4,20.7,35.7,56.0,26.0,16.1,84.3,20.9,73.4
City2506,84493,50.0,69.0,385.5,68.3,71.3,67.6,56.4,74.1,61.3,72.5,393.4,48.2,60.1
City2507,10000000,313.1,22.1,686.3,18.4,24.4,23.0,16.2,45.5,13.5,39.8,89.6,40.1,56.2
City2508,1532715,96.5,39.0,436.0,49.0,46.0,32.6,40.4,59.4,25.9,32.5,191.1,34.6,67.0
City2509,40477,93.7,72.2,421.3,66.0,54.0,76.1,69.4,74.1,77.4,62.3,317.1,58.3,100.9
City2510,42131,134.5,30.8,602.2,34.5,46.7,21.2,16.3,52.1,14.1,19.9,155.2,28.6,35.5
City2511,526819,1985.9,44.6,514.4,30.2,50.6,42.9,39.5,66.6,38.8,41.5,245.7,58.9,67.4
City2512,577330,4384.4,40.8,590.1,24.7,52.6,41.9,42.4,58.3,28.8,44.1,181.7,40.8,74.9
City2513,578640,317.6,70.8,498.4,59.6,81.7,84.8,78.8,92.0,70.9,88.9,454.7,77.6,78.5
City2514,187786,140.1,47.2,436.2,47.7,55.3,56.3,63.7,69.9,40.1,39.2,254.6,48.2,93.8
City2515,225114,59.6,58.5,349.2,44.9,59.2,64.6,64.0,67.3,49.5,52.4,316.1,44.9,59.2
City2516,424654,429.3,56.5,391.4,40.9,35.5,52.2,44.5,65.7,41.3,33.6,294.9,63.8,53.3
City2517,302625,2078.7,62.9,574.5,76.2,66.0,63.1,63.8,66.9,74.6,42.0,240.3,62.0,59.3
City2518,12003,181.9,32.4,637.8,27.4,56.4,47.5,45.1,66.3,50.6,35.8,230.5,31.6,51.0
City2519,194518,50.0,42.9,312.4,53.3,48.1,46.6,50.0,82.6,70.9,55.0,220.8,46.2,75.3
City2520,81473,546.8,22.6,599.3,21.7,27.7,17.2,18.8,48.8,32.8,44.5,166.6,25.6,70.4
City2521,342934,798.3,6.4,795.0,23.2,43.0,21.3,19.3,49.8,16.3,17.0,24.6,34.1,75.9
City2522,10000000,50.0,80.1,290.4,72.4,63.5,86.4,80.8,92.0,81.8,90.6,454.0,81.5,81.4
City2523,448863,302.4,71.7,436.7,64.6,65.0,70.7,77.8,81.0,54.9,72.3,417.6,77.6,82.2
City2524,173002,420.5,59.1,384.9,70.6,59.6,68.3,66.2,82.8,75.3,71.3,321.6,44.2,68.3
City2525,975321,224.1,57.3,604.1,39.8,47.8,59.6,54.5,71.6,45.1,49.2,217.5,55.2,90.4
City2526,527425,94.7,92.8,419.4,80.2,81.4,74.0,96.9,80.9,69.5,74.2,369.5,81.8,69.3
City2527,483174,828.1,43.3,593.3,30.9,35.4,41.8,46.3,72.7,40.1,51.8,197.9,33.1,78.0
City2528,627557,150.8,75.7,516.9,60.1,82.1,79.8,73.5,84.6,81.7,77.0,475.7,63.0,89.8
City2529,4776224,50.0,65.1,332.3,60.3,64.2,57.3,51.8,77.3,61.9,48.9,243.0,45.8,95.4
City2530,55091,50.0,64.3,440.4,57.2,73.7,59.5,64.3,64.1,56.5,57.6,276.4,53.2,79.1
City2531,520781,1111.0,37.7,667.5,59.0,56.2,43.0,43.7,55.3,40.6,37.9,258.6,32.3,53.4
City2532,73355,512.9,68.3,465.2,45.1,59.6,61.1,56.3,78.4,59.7,61.9,257.4,54.8,76.6
City2533,584035,271.9,18.1,567.1,29.1,36.4,30.1,18.1,56.7,13.0,36.2,114.9,22.3,39.0
City2534,74149,144.3,78.4,421.4,61.5,85.8,60.0,51.7,81.9,62.3,69.2,304.0,66.2,67.5
City2535,149594,129.7,58.2,653.8,42.3,56.0,53.4,54.5,64.2,58.5,45.6,261.9,69.9,73.4
City2536,177526,67.3,75.8,341.7,64.8,66.6,71.9,68.4,71.1,56.7,49.9,369.7,70.8,73.6
City2537,1051936,145.8,76.0,507.9,45.7,53.0,54.8,65.9,68.6,72.4,58.7,359.7,65.1,66.2
City2538,970761,50.0,46.1,478.9,36.8,59.5,43.8,41.7,68.3,44.0,58.9,203.1,41.1,66.6
City2539,46910,101.2,46.0,371.0,57.9,54.8,52.3,62.3,68.6,57.5,37.3,232.4,58.9,79.3
City2540,289788,168.5,35.4,677.9,55.3,54.8,34.9,40.7,59.2,46.1,43.9,264.2,38.1,69.4
City2541,99368,508.7,37.8,708.5,36.8,37.8,30.9,38.4,51.3,17.8,46.3,171.4,40.3,50.7
City2542,46078,233.2,42.1,498.2,32.3,59.0,42.4,34.0,66.3,44.4,29.5,207.9,38.3,79.5
City2543,198030,635.2,18.5,625.0,27.5,66.1,19.9,23.1,52.6,23.6,36.5,140.9,37.7,55.4
City2544,174228,1235.2,48.7,687.7,39.4,31.1,48.8,47.7,57.9,37.1,44.5,176.1,34.8,81.9
City2545,8019631,871.1,63.1,487.5,44.4,72.3,54.4,50.1,68.2,41.8,42.2,300.3,54.0,81.5
City2546,491955,430.4,18.1,756.5,26.8,48.1,18.0,19.1,51.3,30.8,35.4,114.7,16.2,57.0
City2547,39000,248.2,70.8,413.7,46.8,49.8,49.3,60.8,64.6,58.7,62.6,317.0,39.2,87.4
City2548,121700,75.4,26.3,530.7,33.9,43.5,28.8,36.8,55.1,42.4,20.1,155.1,37.2,66.3
City2549,1121229,594.6,58.4,487.5,64.1,56.1,65.5,56.0,66.4,61.5,56.9,365.9,42.2,82.6
City2550,4994360,1836.6,38.2,568.0,49.4,71.7,48.8,49.8,58.7,46.6,49.9,217.2,34.7,79.9
City2551,29132,368.9,41.9,555.3,36.0,61.4,42.7,50.1,68.1,47.3,46.0,213.0,31.4,83.8
City2552,19304,2442.3,8.4,797.0,22.2,43.4,13.8,4.9,49.4,7.2,28.6,46.3,2.9,56.0
City2553,3683416,50.0,40.1,728.7,43.9,55.8,42.8,44.5,68.5,35.4,48.1,162.8,48.6,48.9
City2554,462989,61.3,43.0,513.9,37.3,66.7,50.8,53.8,58.5,45.4,72.1,251.8,37.0,47.3
City2555,79569,682.8,55.1,354.6,41.1,49.2,65.2,56.8,84.0,52.4,65.2,280.6,58.1,79.5
City2556,567207,336.0,47.3,748.6,41.8,43.5,45.7,46.6,56.5,40.6,49.9,228.7,40.8,82.8
City2557,10000,1183.9,44.0,574.3,67.0,53.1,61.1,61.4,69.3,57.1,51.6,233.4,60.4,56.8
City2558,269608,240.2,10.6,808.4,15.7,35.1,17.5,26.4,55.4,24.4,22.7,96.8,0.1,55.4
City2559,424619,86.4,44.7,531.9,32.8,55.2,32.4,38.8,53.1,29.0,33.2,208.0,45.8,52.2
City2560,978697,189.4,85.8,442.5,61.3,80.3,66.6,68.6,79.8,58.3,60.6,345.6,62.8,99.9
City2561,64896,50.0,55.2,658.0,46.7,61.2,39.8,43.9,68.0,45.6,39.9,192.3,55.9,45.0
City2562,302537,63.2,31.5,556.1,35.8,53.8,22.9,37.0,59.3,38.4,36.9,141.5,41.0,40.4
City2563,73453,786.0,50.3,621.6,46.9,52.9,50.1,47.4,68.0,58.8,44.8,303.7,41.8,59.5
City2564,383669,697.4,41.0,431.4,61.2,44.8,31.7,41.7,65.4,24.1,28.4,198.3,36.6,72.9
City2565,76612,378.3,57.1,551.0,41.7,61.5,58.1,53.7,68.6,61.3,62.3,230.5,40.6,51.6
City2566,151548,50.0,58.4,520.5,45.1,63.9,59.0,49.1,75.8,73.0,54.0,339.7,63.3,87.7
City2567,66559,159.2,44.3,409.1,55.5,53.8,48.6,56.9,72.2,46.4,62.7,283.0,37.5,57.6
City2568,667697,56.3,50.0,458.2,37.2,52.2,40.3,58.4,74.0,41.1,44.4,244.1,50.3,68.1
City2569,892544,1004.1,51.9,527.0,35.4,36.5,27.4,23.5,66.4,33.1,41.6,187.8,46.4,54.1
City2570,193209,121.5,40.6,667.8,41.8,64.1,25.2,35.6,62.2,43.4,44.3,232.4,27.4,49.6
City2571,283093,66.5,50.1,637.3,38.9,61.5,44.6,49.6,69.3,37.4,44.6,250.8,62.0,67.0
City2572,35311,253.6,33.0,633.4,39.6,29.7,20.0,17.8,57.8,20.4,15.3,139.3,34.3,41.5
City2573,176389,113.5,28.8,727.1,33.8,49.2,35.1,30.2,62.6,38.4,47.9,193.3,25.0,43.9
City2574,250124,1451.7,58.4,641.1,49.3,47.7,58.4,60.5,76.1,64.7,58.7,311.3,44.4,76.0
City2575,10000000,101.3,84.5,494.9,70.7,79.0,75.2,83.1,90.5,78.7,57.8,365.6,78.5,64.1
City2576,56570,50.0,72.9,481.5,64.9,67.3,57.3,55.2,76.1,57.1,43.3,388.8,50.7,63.5
City2577,2084100,50.0,59.7,420.9,61.9,54.7,60.2,66.2,86.9,55.2,75.0,344.4,80.3,74.8
City2578,1083386,235.8,7.4,577.2,23.2,25.5,22.0,22.2,52.1,13.9,39.3,61.8,19.1,53.9
City2579,397476,124.7,59.3,440.9,59.8,61.3,58.6,47.3,88.7,59.7,58.5,246.2,51.3,87.7
City2580,3147341,50.0,52.8,695.1,52.3,39.7,48.8,51.4,67.7,54.1,40.5,298.0,46.7,70.0
City2581,451778,1019.5,38.6,607.1,41.8,27.7,35.3,29.1,53.3,30.9,29.3,117.3,24.2,71.7
City2582,462694,545.0,46.1,483.2,53.4,55.8,32.8,40.2,59.4,53.6,48.0,237.7,42.4,85.3
City2583,249105,236.5,55.2,407.2,53.4,36.4,40.3,53.8,67.5,33.4,35.9,245.8,42.3,49.8
City2584,1488078,1257.9,32.9,473.4,26.5,43.3,31.8,20.4,57.9,30.3,35.8,129.1,26.3,44.3
City2585,1245511,541.9,70.0,336.1,60.4,81.2,61.0,71.6,82.1,55.4,51.3,327.5,65.1,71.2
City2586,111753,91.2,45.7,457.6,53.2,61.4,57.4,53.9,77.4,66.8,59.5,248.9,55.7,80.1
City2587,42321,70.3,34.9,526.2,36.3,65.7,47.3,33.7,76.4,52.4,28.9,179.8,45.9,48.0
City2588,201960,653.0,66.0,297.7,61.9,64.4,59.8,67.3,69.7,70.8,54.8,315.4,67.0,93.9
City2589,87548,393.7,33.5,525.7,38.6,38.8,38.3,31.2,67.8,44.7,38.4,220.2,59.8,67.9
City2590,245503,300.0,58.5,660.0,38.1,54.5,48.2,59.2,58.8,45.7,40.1,229.7,46.8,67.9
City2591,1517255,88.6,23.2,726.0,20.6,43.0,18.8,23.8,52.7,15.0,27.9,187.5,15.5,51.9
City2592,141460,507.5,72.4,441.9,59.2,51.8,65.6,70.5,73.4,54.5,58.3,295.3,55.1,80.6
City2593,252722,98.8,3.8,850.9,31.4,26.7,11.4,5.6,52.8,23.3,18.9,93.1,7.3,68.8
City2594,291044,216.5,70.8,451.9,55.8,59.1,47.7,61.7,76.9,50.8,49.8,318.0,58.2,79.6
City2595,880110,1389.0,26.4,628.3,45.5,45.3,34.8,25.0,65.6,34.4,30.3,237.1,38.6,60.9
City2596,11549,110.7,27.7,763.3,42.4,66.8,37.9,34.0,58.8,46.3,62.3,192.8,47.2,42.5
City2597,114762,50.0,4.1,631.2,18.3,42.7,8.4,12.8,56.8,8.0,19.8,118.3,31.7,32.8
City2598,360698,69.2,37.3,812.5,13.6,29.5,12.3,21.3,56.6,35.1,36.7,103.0,17.8,59.4
City2599,1439937,806.9,53.8,394.6,48.1,68.3,53.8,56.5,69.5,41.9,44.9,226.8,49.7,79.9
City2600,134771,332.2,30.5,556.6,34.2,29.4,22.9,33.6,51.5,18.2,25.6,200.3,14.4,49.3
City2601,19396,209.6,42.7,422.0,50.4,51.6,43.0,42.0,63.7,46.7,44.4,247.1,41.7,83.5
City2602,638959,132.8,27.7,767.8,22.0,40.3,29.8,30.0,57.4,13.0,28.7,162.3,18.3,70.4
City2603,110248,438.1,70.4,380.7,61.5,67.3,65.8,56.8,72.0,52.4,62.1,314.2,58.0,69.5
City2604,50739,88.3,70.6,459.0,62.7,65.7,68.1,65.3,81.8,56.7,67.5,348.6,77.3,84.6
City2605,111962,353.1,79.2,240.3,68.2,75.3,74.3,70.7,72.0,61.4,58.4,357.0,66.2,80.2
City2606,207246,101.7,31.5,607.0,38.2,48.2,21.6,20.3,51.8,30.9,21.8,113.3,32.3,53.4
City2607,115077,83.3,54.7,475.0,42.1,69.7,62.3,68.5,65.0,61.7,63.7,331.1,52.9,70.7
City2608,12236,113.9,73.4,286.9,76.9,66.5,67.2,69.5,76.8,63.3,64.0,335.3,72.1,80.6
City2609,942124,155.9,16.5,633.9,45.7,43.7,27.8,25.9,55.6,21.4,8.8,203.1,31.8,72.9
City2610,1598897,230.8,29.7,477.9,40.9,33.0,28.0,28.5,59.7,43.8,21.5,170.5,33.1,60.4
City2611,668058,324.6,42.6,465.5,51.2,33.1,33.9,38.7,63.4,46.9,47.4,254.0,37.4,48.4
City2612,54570,50.0,42.7,518.7,41.0,54.8,43.5,46.5,67.3,30.4,48.9,216.4,29.2,74.5
City2613,202381,92.8,26.3,700.0,32.9,21.3,26.1,29.5,55.6,30.6,38.5,150.8,33.0,58.7
City2614,265898,153.0,49.0,570.8,39.1,36.9,32.6,36.2,60.9,51.6,29.0,231.3,23.9,72.0
City2615,620519,1489.3,32.9,406.5,35.2,53.8,38.7,37.7,59.3,33.3,33.6,231.8,27.7,70.1
City2616,683975,67.0,28.8,581.8,41.6,35.2,17.4,18.2,55.4,45.0,37.6,104.2,27.8,48.1
City2617,96005,297.5,55.4,651.4,48.2,50.2,47.5,57.9,71.8,44.4,47.7,308.2,44.9,77.6
City2618,300978,1471.5,36.5,731.6,40.4,39.9,18.7,29.2,61.9,26.5,33.4,93.7,18.1,53.6
City2619,508994,50.6,26.3,598.2,35.7,24.7,31.4,23.7,56.7,33.2,45.6,241.0,33.2,56.3
City2620,2059865,392.6,50.5,440.4,30.9,40.7,43.3,46.7,55.2,54.8,58.2,237.0,54.6,80.7
City2621,719498,93.4,40.0,610.9,31.8,67.1,48.3,40.5,70.4,44.0,36.4,217.1,51.9,52.2
City2622,809910,133.5,20.7,593.5,26.1,37.9,22.6,31.3,48.8,36.3,26.0,209.0,30.1,39.5
City2623,301750,93.3,50.3,716.4,44.1,60.5,44.6,47.1,63.6,37.1,35.9,193.7,35.2,50.6
City2624,1933114,101.7,46.1,628.6,35.7,52.2,48.6,41.1,74.4,54.3,49.5,300.7,49.2,68.1
City2625,476235,6414.4,56.9,411.3,47.9,50.9,54.8,58.3,71.9,33.7,48.0,210.1,41.0,90.8
City2626,80376,674.1,15.5,883.8,39.3,39.3,18.8,17.1,54.2,22.3,26.9,159.8,11.6,56.2
City2627,1914023,917.9,13.9,662.5,32.1,26.6,18.0,31.5,49.3,12.9,19.5,160.7,53.4,45.4
City2628,712877,441.6,36.1,482.1,37.0,63.4,37.5,43.6,63.2,48.1,60.0,213.0,33.4,64.9
City2629,144312,50.0,49.4,566.8,72.9,56.5,49.5,59.6,70.4,44.2,60.6,373.0,48.8,66.2
City2630,137133,393.1,25.6,715.8,33.2,27.6,27.5,31.8,56.4,44.9,34.8,106.1,36.9,53.6
City2631,406445,886.7,35.7,484.3,40.9,37.4,25.4,13.9,59.7,26.7,22.7,69.2,39.5,65.8
City2632,513219,87.9,52.2,594.2,61.8,51.7,45.9,51.9,57.7,48.0,36.7,222.8,70.1,87.4
City2633,353701,779.3,51.2,657.1,55.9,50.4,51.8,58.5,76.2,59.0,44.3,278.6,65.4,70.0
City2634,414916,569.8,55.1,549.4,45.5,63.9,55.0,54.3,73.5,55.6,74.1,265.0,65.1,91.5
City2635,2899185,2258.5,32.7,628.0,36.8,50.7,29.8,33.4,72.1,28.7,44.8,152.6,44.5,57.3
City2636,1202797,148.2,17.4,863.0,29.3,18.6,12.2,14.2,57.6,4.0,14.7,74.3,25.1,77.3
City2637,350420,65.6,25.7,570.1,36.6,23.3,25.7,27.0,67.4,30.5,30.1,201.1,53.0,73.8
City2638,1002326,158.5,19.3,568.4,20.2,33.3,18.0,16.3,49.7,24.8,6.3,48.1,8.6,35.0
City2639,63225,1370.2,43.1,456.3,43.7,50.6,33.1,37.1,62.3,37.4,45.4,246.6,35.9,88.7
City2640,468409,50.0,30.0,484.0,32.5,50.8,31.2,45.9,60.2,35.7,50.9,198.6,51.8,51.8
City2641,3378792,50.0,55.2,360.6,50.0,54.9,53.9,48.5,57.2,38.0,58.8,221.8,53.3,55.1
City2642,197745,272.4,32.2,558.3,38.0,39.1,40.2,40.1,60.6,49.1,28.0,122.8,48.4,70.4
City2643,81904,143.9,52.5,492.0,73.0,55.2,53.0,62.0,63.7,47.9,61.7,298.6,56.9,75.9
City2644,107696,247.0,73.5,429.7,77.0,51.5,75.0,76.8,77.1,60.6,69.2,368.9,77.3,81.8
City2645,58367,760.8,64.4,566.7,66.2,73.6,55.5,53.6,65.5,59.0,49.0,264.6,39.1,55.3
City2646,89440,126.1,41.0,529.3,47.2,55.0,39.0,51.1,63.9,47.7,43.5,272.5,51.0,71.8
City2647,159737,50.0,35.5,476.0,51.9,52.5,55.5,43.7,63.8,51.3,50.6,278.6,33.9,60.7
City2648,37504,2845.2,36.8,503.9,41.2,37.5,44.6,44.9,68.3,37.0,33.2,242.1,56.0,85.3
City2649,274269,73.9,30.6,542.0,45.1,35.5,32.6,38.8,59.7,30.2,35.2,276.2,52.1,60.8
City2650,949022,68.7,40.8,601.5,48.3,51.8,37.7,41.8,65.6,48.6,60.0,259.3,44.7,62.3
City2651,75292,920.1,51.0,502.7,36.8,49.2,35.6,43.1,57.8,27.6,32.1,171.8,33.6,74.0
City2652,2251252,154.3,65.8,518.0,49.9,40.6,52.1,60.3,72.3,54.9,47.1,274.4,46.2,84.1
City2653,548591,226.8,44.0,571.5,38.4,48.5,49.2,42.1,62.1,34.6,37.4,180.5,41.7,45.1
City2654,1135760,436.7,36.1,451.1,29.8,37.4,32.4,40.7,66.8,39.7,51.8,172.9,38.1,73.3
City2655,106834,898.1,41.4,642.0,44.0,49.2,39.3,40.1,56.4,36.5,30.7,204.6,62.0,73.5
City2656,887652,164.0,26.5,797.6,28.8,44.1,14.7,14.3,50.9,16.9,33.0,85.6,11.0,74.4
City2657,58179,1516.2,32.0,792.3,33.2,26.0,21.9,23.7,62.8,19.2,15.8,100.8,12.5,61.1
City2658,933173,50.0,22.7,556.8,28.5,24.5,31.6,22.0,45.2,34.0,8.3,153.5,26.1,60.2
City2659,341319,609.0,42.9,429.6,38.8,61.0,46.6,50.5,73.0,40.3,49.9,194.5,60.6,44.8
City2660,582189,89.4,18.2,708.7,28.9,22.0,13.9,18.8,58.3,14.0,28.8,107.2,30.1,39.8
City2661,51749,1269.9,50.4,492.0,61.7,43.4,52.6,44.5,76.5,41.0,54.3,279.3,37.3,73.2
City2662,76642,290.2,39.8,773.0,61.8,51.5,43.0,49.3,64.3,48.5,27.9,231.5,38.5,72.8
City2663,619160,109.1,47.8,335.3,41.1,44.4,38.6,50.7,66.9,53.8,40.2,244.7,31.6,59.3
City2664,71133,542.1,46.1,571.4,32.2,60.5,37.4,51.3,59.0,37.6,38.9,221.8,58.2,50.5
City2665,513234,714.7,58.9,529.5,55.2,52.9,44.3,66.1,65.2,52.9,62.5,263.6,44.4,79.0
City2666,39577,528.6,53.9,527.8,49.5,49.2,56.9,48.6,70.9,48.0,64.0,270.6,45.9,101.2
City2667,879794,71.1,32.3,467.6,29.5,32.6,42.6,33.3,59.1,30.9,33.1,228.8,42.6,82.3
City2668,47785,136.9,50.0,503.8,57.2,57.9,50.2,54.4,64.4,62.4,42.9,306.3,72.2,63.4
City2669,581414,243.5,14.8,560.1,22.3,25.8,20.6,13.7,46.9,12.5,30.7,65.5,17.1,70.9
City2670,644276,232.9,52.7,287.5,52.1,54.3,70.0,62.5,64.3,54.9,77.6,318.1,65.1,60.9
City2671,101166,601.7,9.3,626.6,28.8,28.6,7.8,15.2,54.9,25.5,20.1,90.8,11.6,61.5
City2672,606122,50.0,44.1,630.2,40.3,52.7,44.3,39.6,70.6,47.8,31.3,276.6,35.8,79.5
City2673,386396,365.5,34.8,436.4,37.0,43.6,38.0,37.4,63.6,55.3,29.6,292.3,57.2,54.3
City2674,126199,172.8,52.6,540.8,34.2,35.3,43.7,42.7,74.6,42.9,31.1,190.0,27.0,56.4
City2675,65383,89.5,41.2,487.9,38.9,37.8,45.2,43.6,60.1,36.1,32.9,256.7,35.6,89.7
City2676,17194,100.4,28.4,686.9,44.9,43.4,24.1,29.3,52.1,48.8,26.6,210.1,44.2,55.0
City2677,437796,189.2,47.5,589.6,53.9,44.9,56.2,50.9,66.1,38.2,67.8,271.9,36.7,70.0
City2678,30009,50.0,44.8,511.5,56.5,71.2,52.6,33.1,63.6,49.4,48.9,218.3,59.5,78.2
City2679,306656,105.5,14.1,674.0,39.8,48.6,22.1,10.7,55.6,22.9,13.5,57.6,41.1,32.4
City2680,185567,85.5,51.4,499.7,41.2,42.9,48.9,57.5,68.8,52.2,46.7,307.3,54.5,75.6
City2681,694397,463.7,60.1,533.6,42.6,65.1,69.4,60.7,73.9,59.9,57.1,336.3,54.7,70.0
City2682,175805,93.1,44.5,734.4,30.0,44.6,25.2,32.9,63.1,34.8,47.1,176.3,56.0,89.5
City2683,169189,189.0,38.1,511.0,39.5,45.4,41.7,46.1,64.5,54.7,32.6,229.2,51.2,59.4
City2684,747596,1557.3,31.7,465.3,56.5,39.8,28.5,33.5,73.7,34.9,45.1,231.8,33.5,67.7
City2685,428943,806.9,44.5,571.9,41.6,57.0,46.1,41.5,63.9,36.2,56.2,209.9,75.8,48.0
City2686,417741,722.5,64.6,439.2,49.7,57.3,56.5,55.4,86.6,60.2,73.4,289.5,61.9,78.5
City2687,517608,134.3,41.0,451.4,32.6,43.4,33.3,39.2,56.8,28.3,44.7,148.9,36.4,86.0
City2688,31263,469.5,48.1,529.8,48.6,62.5,42.1,56.0,74.4,42.4,61.7,243.5,65.9,63.0
City2689,774137,184.8,6.6,655.0,32.8,23.6,10.2,3.8,46.3,19.3,9.4,63.9,32.7,47.3
City2690,632513,193.4,32.1,665.9,30.7,39.3,24.8,33.0,62.1,18.5,32.7,217.5,30.9,42.3
City2691,64643,400.1,18.5,646.5,29.2,41.4,18.2,24.2,64.9,38.5,11.4,143.7,12.4,83.2
City2692,190667,119.5,78.4,432.7,65.7,69.7,73.1,78.5,76.1,69.8,82.2,337.8,56.8,80.7
City2693,253969,1467.9,39.8,513.9,47.1,46.8,48.4,47.4,65.3,40.4,44.5,181.2,62.2,70.2
City2694,222282,201.9,21.7,563.6,39.1,36.7,21.9,33.6,59.1,24.0,37.5,224.4,16.0,62.1
City2695,428224,513.9,45.5,497.0,42.1,74.6,45.8,47.5,69.8,38.8,48.0,278.6,57.7,94.5
City2696,1990533,1403.5,27.2,800.7,41.3,37.5,30.4,19.9,56.4,17.1,20.1,114.7,18.3,71.9
City2697,1220136,843.9,42.9,441.3,43.0,39.3,44.7,61.2,72.7,59.8,69.9,237.5,75.1,65.7
City2698,42740,50.0,33.6,596.5,47.7,43.7,26.3,43.0,70.8,35.7,39.5,126.7,26.7,76.3
City2699,641072,417.3,56.8,356.5,42.3,46.9,47.5,61.4,73.9,59.2,56.8,245.9,37.5,86.2
City2700,1724601,679.2,24.6,547.0,14.8,49.5,15.6,14.0,47.1,21.1,29.2,104.8,40.5,45.1
City2701,461174,713.5,7.5,1000.0,29.8,34.3,6.8,6.8,56.1,7.5,20.4,61.1,4.0,74.2
